theta,item,info,a,b,c
0.8,IRPM.95,0.05050286548615368,2.37252,-1.0597,0.24
0.8,IRPM.338,0.40898846098539177,1.73791,0.2041,0.24
0.8,IRPM.57,0.2687665162565963,1.94429,-0.2864,0.24
0.8,IRPM.11,0.1444430580663664,2.12602,-0.6425,0.24
0.8,IRPM.461,0.11509954909743762,2.18603,-0.7445,0.24
0.8,IRPM.462,0.24616183593783814,1.98152,-0.3481,0.24
0.8,IRPM.71,0.2370575512458497,1.99682,-0.3727,0.24
0.8,IRPM.205,0.3868424896288895,1.80472,0.0681,0.24
0.8,IRPM.136,0.22029466333410166,2.03031,-0.4179,0.24
0.8,IRPM.458,0.23948937951001822,1.43242,1.2595,0.24
0.8,IRPM.467,0.2624766460013046,1.97999,-0.3065,0.24
0.8,IRPM.215,0.41485089353617743,1.77293,0.1807,0.24
0.8,IRPM.153,0.12428505027350054,2.19045,-0.7054,0.24
0.8,IRPM.499,0.436014494243847,1.70918,0.3692,0.24
0.8,IRPM.437,0.436626680525245,1.6898,0.4295,0.24
0.8,IRPM.177,0.054980176331376404,2.3919,-1.0151,0.24
0.8,IRPM.407,0.32073058265529164,1.92355,-0.1557,0.24
0.8,IRPM.137,0.2072779298077575,2.0672,-0.4524,0.24
0.8,IRPM.369,0.09221927322081379,2.27698,-0.825,0.24
0.8,IRPM.81,0.4128872677680051,1.80387,0.1423,0.24
0.8,IRPM.427,0.22006453879519794,2.0553,-0.4181,0.24
0.8,IRPM.34,0.359035285865472,1.88683,-0.0519,0.24
0.8,IRPM.60,0.34344646925096833,1.92423,-0.1032,0.24
0.8,IRPM.483,0.19515299953226126,2.10749,-0.4836,0.24
0.8,IRPM.471,0.40265830854071877,1.61058,0.7521,0.24
0.8,IRPM.313,0.24229953643303964,2.05139,-0.3609,0.24
0.8,IRPM.68,0.21552042788455297,2.08845,-0.4291,0.24
0.8,IRPM.84,0.212690943862153,2.09321,-0.4364,0.24
0.8,IRPM.35,0.19656216983930297,2.11616,-0.4789,0.24
0.8,IRPM.170,0.25858869771281884,2.03966,-0.3207,0.24
0.8,IRPM.463,0.4539236723561876,1.75746,0.3478,0.24
0.8,IRPM.223,0.41331111730074716,1.85606,0.0989,0.24
0.8,IRPM.201,0.45790395091011016,1.73434,0.4259,0.24
0.8,IRPM.318,0.34774280276567715,1.95364,-0.1034,0.24
0.8,IRPM.325,0.3070568378221774,2.00379,-0.2053,0.24
0.8,IRPM.102,0.4288367595643624,1.85368,0.141,0.24
0.8,IRPM.154,0.26704057156929323,2.05428,-0.3017,0.24
0.8,IRPM.21,0.3645207338907019,1.94497,-0.0635,0.24
0.8,IRPM.162,0.31729465826767167,1.9992,-0.1819,0.24
0.8,IRPM.46,0.1165061479271101,2.27868,-0.7152,0.24
0.8,IRPM.140,0.20665267046937782,2.13265,-0.4501,0.24
0.8,IRPM.331,0.42839455839862434,1.86694,0.1288,0.24
0.8,IRPM.195,0.46652400198731586,1.77973,0.3579,0.24
0.8,IRPM.406,0.1656827673710404,2.19487,-0.5599,0.24
0.8,IRPM.440,0.4086733817523001,1.89924,0.0581,0.24
0.8,IRPM.335,0.321570642107166,2.0026,-0.1733,0.24
0.8,IRPM.250,0.3522743975090057,1.97183,-0.0993,0.24
0.8,IRPM.199,0.18344250322110778,2.17447,-0.51,0.24
0.8,IRPM.334,0.45451082098818746,1.8343,0.2321,0.24
0.8,IRPM.22,0.41967074572454754,1.89499,0.0867,0.24
0.8,IRPM.413,0.2565485265115747,2.08403,-0.3275,0.24
0.8,IRPM.233,0.18295029549835282,2.18195,-0.5105,0.24
0.8,IRPM.26,0.2559602147720671,2.09185,-0.3291,0.24
0.8,IRPM.424,0.2652550744640702,2.0825,-0.3074,0.24
0.8,IRPM.346,0.21641082704089112,2.14234,-0.4241,0.24
0.8,IRPM.82,0.09004371027916698,2.36657,-0.8085,0.24
0.8,IRPM.476,0.23896864013027402,2.11871,-0.3693,0.24
0.8,IRPM.245,0.18643579949611602,2.18739,-0.5,0.24
0.8,IRPM.284,0.42978174997529994,1.66498,0.7588,0.24
0.8,IRPM.169,0.1885925244732211,2.18909,-0.4938,0.24
0.8,IRPM.446,0.1952082193174148,2.18076,-0.4766,0.24
0.8,IRPM.470,0.13739186061778333,2.27749,-0.6372,0.24
0.8,IRPM.25,0.18432001462552303,2.21221,-0.5029,0.24
0.8,IRPM.414,0.3127868957020953,2.06516,-0.2028,0.24
0.8,IRPM.494,0.42638556280621404,1.9482,0.0689,0.24
0.8,IRPM.485,0.17526761647637468,2.23873,-0.5249,0.24
0.8,IRPM.128,0.2751239246769553,2.11548,-0.2871,0.24
0.8,IRPM.86,0.42840989724248024,1.95024,0.0721,0.24
0.8,IRPM.265,0.33342737568453085,2.05649,-0.1592,0.24
0.8,IRPM.255,0.495336947992272,1.84229,0.3554,0.24
0.8,IRPM.308,0.47598316464423673,1.89771,0.2232,0.24
0.8,IRPM.182,0.20532729113084824,2.21153,-0.4471,0.24
0.8,IRPM.342,0.37935719687615077,2.02878,-0.0614,0.24
0.8,IRPM.254,0.47419696433551,1.92083,0.1969,0.24
0.8,IRPM.126,0.37984504922501683,2.0332,-0.0618,0.24
0.8,IRPM.56,0.21467178834364894,2.22003,-0.4231,0.24
0.8,IRPM.450,0.33797333812929287,2.08947,-0.1561,0.24
0.8,IRPM.371,0.44571330068170073,1.97608,0.0938,0.24
0.8,IRPM.303,0.14248040886329877,2.33206,-0.6087,0.24
0.8,IRPM.353,0.3904213929336529,2.05088,-0.0469,0.24
0.8,IRPM.157,0.4370523024988979,2.03286,0.0478,0.24
0.8,IRPM.386,0.24301454136011277,2.23006,-0.357,0.24
0.8,IRPM.155,0.4655249974510439,2.00821,0.1154,0.24
0.8,IRPM.324,0.2430121058506903,2.23737,-0.3567,0.24
0.8,IRPM.218,0.5119157907884221,1.95075,0.2607,0.24
0.8,IRPM.41,0.2307244441460824,2.25488,-0.383,0.24
0.8,IRPM.365,0.20264432189411477,2.29177,-0.4457,0.24
0.8,IRPM.5,0.2369592165298972,2.26049,-0.3688,0.24
0.8,IRPM.96,0.2628455140860571,2.2321,-0.3148,0.24
0.8,IRPM.432,0.15912308186588744,2.38119,-0.5481,0.24
0.8,IRPM.495,0.3715476304523319,2.15832,-0.1065,0.24
0.8,IRPM.361,0.38461847881555916,2.14914,-0.0822,0.24
0.8,IRPM.188,0.31439460656600565,2.22122,-0.2149,0.24
0.8,IRPM.356,0.24368775144824356,2.29687,-0.3523,0.24
0.8,IRPM.160,0.49213527267554114,2.06329,0.135,0.24
0.8,IRPM.390,0.4610073388233355,2.09627,0.0641,0.24
0.8,IRPM.38,0.390590818980243,2.16512,-0.0753,0.24
0.8,IRPM.184,0.43039606967510996,2.13656,-0.0018,0.24
0.8,IRPM.178,0.44919433665694775,2.13214,0.0308,0.24
0.8,IRPM.229,0.08525204334388273,2.58128,-0.7672,0.24
0.8,IRPM.301,0.5771257824903071,1.92729,0.5264,0.24
0.8,IRPM.97,0.48181638108138924,2.1097,0.094,0.24
0.8,IRPM.104,0.5692058690722044,2.00719,0.3411,0.24
0.8,IRPM.272,0.0888876292423021,2.58774,-0.7485,0.24
0.8,IRPM.373,0.07918519512018485,2.61698,-0.786,0.24
0.8,IRPM.216,0.38637402634791973,2.2134,-0.091,0.24
0.8,IRPM.409,0.14355870848053368,2.48234,-0.5746,0.24
0.8,IRPM.291,0.15221003299181435,2.47112,-0.5513,0.24
0.8,IRPM.270,0.5905381112718573,1.99223,0.4242,0.24
0.8,IRPM.50,0.21790550061441166,2.39479,-0.3994,0.24
0.8,IRPM.149,0.4953053483090979,2.13758,0.1043,0.24
0.8,IRPM.112,0.17711734167692084,2.45599,-0.4868,0.24
0.8,IRPM.332,0.6000938640938508,2.00073,0.441,0.24
0.8,IRPM.385,0.3606326631561275,2.27137,-0.1398,0.24
0.8,IRPM.466,0.1247000801738389,2.54932,-0.6199,0.24
0.8,IRPM.135,0.21771162445159514,2.41485,-0.3977,0.24
0.8,IRPM.221,0.0801638247831142,2.65013,-0.7712,0.24
0.8,IRPM.299,0.4060184731747444,2.23907,-0.0643,0.24
0.8,IRPM.367,0.2109094279839517,2.42845,-0.411,0.24
0.8,IRPM.277,0.6023147764954032,2.05768,0.3622,0.24
0.8,IRPM.109,0.5067690654361084,2.17787,0.1058,0.24
0.8,IRPM.294,0.44669703892898877,2.22904,-0.0007,0.24
0.8,IRPM.175,0.37283517718905207,2.29296,-0.1227,0.24
0.8,IRPM.252,0.08519015758813554,2.66407,-0.7434,0.24
0.8,IRPM.280,0.12210005722863636,2.58264,-0.6209,0.24
0.8,IRPM.387,0.30369630011663445,2.35892,-0.2374,0.24
0.8,IRPM.220,0.464874353194174,2.2253,0.0272,0.24
0.8,IRPM.320,0.5493128648533442,2.15203,0.185,0.24
0.8,IRPM.64,0.19450839327885933,2.48625,-0.4404,0.24
0.8,IRPM.12,0.07256592050476555,2.72595,-0.7866,0.24
0.8,IRPM.44,0.24092087099278914,2.44562,-0.3472,0.24
0.8,IRPM.217,0.17533014113344364,2.52569,-0.48,0.24
0.8,IRPM.328,0.36992677432907983,2.33784,-0.1311,0.24
0.8,IRPM.189,0.23346868303065146,2.47197,-0.3594,0.24
0.8,IRPM.110,0.2661930097935757,2.45412,-0.2995,0.24
0.8,IRPM.260,0.06693444197855329,2.78698,-0.798,0.24
0.8,IRPM.33,0.11776303361586807,2.67223,-0.6145,0.24
0.8,IRPM.138,0.4481730964802211,2.33002,-0.019,0.24
0.8,IRPM.357,0.664787949451835,2.12687,0.4263,0.24
0.8,IRPM.459,0.3280760785333157,2.43457,-0.1981,0.24
0.8,IRPM.133,0.27322156157856564,2.48404,-0.2854,0.24
0.8,IRPM.312,0.6534712180947131,2.17447,0.3481,0.24
0.8,IRPM.378,0.4418241603510222,1.88649,1.0944,0.24
0.8,IRPM.132,0.46770774564929013,2.34158,0.005,0.24
0.8,IRPM.374,0.3449020025491116,2.44596,-0.173,0.24
0.8,IRPM.366,0.19842046125018925,2.6503,-0.4085,0.24
0.8,IRPM.417,0.19970880816563136,2.65676,-0.4049,0.24
0.8,IRPM.447,0.25722673838283294,2.59539,-0.3045,0.24
0.8,IRPM.343,0.6339283671463529,2.31421,0.2264,0.24
0.8,IRPM.460,0.48423455415788685,1.97744,1.0831,0.24
0.8,IRPM.434,0.14668052033173953,2.76896,-0.5084,0.24
0.8,IRPM.238,0.7421891997315229,2.24315,0.4516,0.24
0.8,IRPM.449,0.6457324592087799,2.36861,0.2173,0.24
0.8,IRPM.297,0.6265782801165362,2.39394,0.185,0.24
0.8,IRPM.451,0.17328265445819047,2.77967,-0.4423,0.24
0.8,IRPM.278,0.09043935641609438,2.93165,-0.649,0.24
0.8,IRPM.202,0.13595767876593084,2.85039,-0.5207,0.24
0.8,IRPM.142,0.5626103054840063,2.48982,0.0888,0.24
0.8,IRPM.262,0.8178295967249892,2.28157,0.6166,0.24
0.8,IRPM.244,0.26520762769552503,2.78171,-0.2744,0.24
0.8,IRPM.319,0.8481727173410412,2.35824,0.5288,0.24
0.8,IRPM.293,0.5812680212908745,2.59454,0.0893,0.24
0.8,IRPM.370,0.30165408076221867,2.77831,-0.2223,0.24
0.8,IRPM.253,0.284822985188344,2.84495,-0.2401,0.24
0.8,IRPM.468,0.25678954405723686,2.96718,-0.2676,0.24
0.8,IRPM.487,0.23650008890977722,3.18342,-0.2713,0.24
0.85,IRPM.382,0.11540384367279617,0.91307,-0.2215,0.24
0.85,IRPM.444,0.10147179729289621,1.16807,-0.9069,0.24
0.85,IRPM.496,0.10649872899180148,1.1968,-0.865,0.24
0.85,IRPM.232,0.1502910817146118,1.09633,-0.2606,0.24
0.85,IRPM.489,0.12887445883760154,1.3192,-0.71,0.24
0.85,IRPM.269,0.12829756490669975,1.32328,-0.716,0.24
0.85,IRPM.376,0.08425490253133341,1.51538,-1.0716,0.24
0.85,IRPM.99,0.11082470247712407,1.46846,-0.866,0.24
0.85,IRPM.439,0.18949717234501562,1.17623,-0.0056,0.24
0.85,IRPM.85,0.10504499467799985,1.49583,-0.9066,0.24
0.85,IRPM.129,0.19000558653431965,1.12557,0.2134,0.24
0.85,IRPM.156,0.1321290656473904,1.43293,-0.7145,0.24
0.85,IRPM.59,0.1425480625772194,1.42511,-0.6441,0.24
0.85,IRPM.354,0.06801375503811007,1.67093,-1.1633,0.24
0.85,IRPM.143,0.18134331994101013,1.3243,-0.333,0.24
0.85,IRPM.307,0.20565038644898914,1.2631,-0.062,0.24
0.85,IRPM.503,0.2037636813303607,1.14648,0.3758,0.24
0.85,IRPM.286,0.210290877500249,1.258,-0.01,0.24
0.85,IRPM.465,0.1934482114701985,1.34198,-0.2698,0.24
0.85,IRPM.196,0.18385328437794413,1.37751,-0.363,0.24
0.85,IRPM.145,0.15483957012103686,1.47815,-0.5819,0.24
0.85,IRPM.429,0.11502682848433646,1.5878,-0.826,0.24
0.85,IRPM.488,0.07099933388773716,1.73706,-1.1082,0.24
0.85,IRPM.226,0.19810369858400723,1.12217,0.6628,0.24
0.85,IRPM.32,0.19601416292840054,1.40777,-0.3139,0.24
0.85,IRPM.477,0.22212418803137907,1.32804,-0.0554,0.24
0.85,IRPM.401,0.20321708753400736,1.40267,-0.2682,0.24
0.85,IRPM.482,0.2323854716178633,1.24338,0.2814,0.24
0.85,IRPM.207,0.22191729561167842,1.36238,-0.1101,0.24
0.85,IRPM.176,0.17372065819474047,1.49719,-0.4833,0.24
0.85,IRPM.103,0.16151888752179613,1.53085,-0.5565,0.24
0.85,IRPM.268,0.20609115789872534,1.428,-0.2732,0.24
0.85,IRPM.212,0.2033154949984979,1.43616,-0.2946,0.24
0.85,IRPM.43,0.2324510067147174,1.33926,-0.0011,0.24
0.85,IRPM.4,0.11848936156748857,1.64373,-0.7971,0.24
0.85,IRPM.393,0.1181606443104486,1.6456,-0.7988,0.24
0.85,IRPM.101,0.1486696049114522,1.04312,1.1992,0.24
0.85,IRPM.73,0.16071993305914184,1.54972,-0.5641,0.24
0.85,IRPM.410,0.19424735746618582,1.48172,-0.3705,0.24
0.85,IRPM.276,0.24468401493461048,1.3107,0.1655,0.24
0.85,IRPM.159,0.1429254515255343,1.60854,-0.6622,0.24
0.85,IRPM.404,0.17628296442366082,1.53646,-0.4821,0.24
0.85,IRPM.249,0.0997112646982817,1.72499,-0.8972,0.24
0.85,IRPM.125,0.16267593440265515,1.57862,-0.5585,0.24
0.85,IRPM.355,0.17882536114315592,1.54496,-0.4719,0.24
0.85,IRPM.3,0.09843375035248615,1.73706,-0.9023,0.24
0.85,IRPM.146,0.2487731188750851,1.35507,0.0867,0.24
0.85,IRPM.436,0.21225050327632553,1.48274,-0.2807,0.24
0.85,IRPM.116,0.22963303385867803,1.20683,0.6312,0.24
0.85,IRPM.8,0.10943642855905496,1.72006,-0.8376,0.24
0.85,IRPM.204,0.19976228333109397,1.52405,-0.3637,0.24
0.85,IRPM.106,0.24757823819346836,1.39519,0.0033,0.24
0.85,IRPM.309,0.11707981083346344,1.7102,-0.7947,0.24
0.85,IRPM.375,0.10786814423233183,1.73383,-0.844,0.24
0.85,IRPM.491,0.15970187789343865,1.61602,-0.5772,0.24
0.85,IRPM.399,0.20714362228451239,1.16433,0.8621,0.24
0.85,IRPM.394,0.23841357618485595,1.44517,-0.1155,0.24
0.85,IRPM.18,0.21504594114725945,1.1815,0.8253,0.24
0.85,IRPM.83,0.2265796996355484,1.48733,-0.2138,0.24
0.85,IRPM.412,0.2274423181543233,1.48614,-0.2087,0.24
0.85,IRPM.235,0.18271121215511066,1.58695,-0.4641,0.24
0.85,IRPM.475,0.2560519026627776,1.2818,0.4572,0.24
0.85,IRPM.20,0.18093493802594005,1.5997,-0.475,0.24
0.85,IRPM.246,0.18087879465391815,1.60803,-0.4769,0.24
0.85,IRPM.183,0.20766792375120516,1.55584,-0.3412,0.24
0.85,IRPM.48,0.16523028077856838,1.6422,-0.553,0.24
0.85,IRPM.347,0.25140162246635434,1.47237,-0.0779,0.24
0.85,IRPM.108,0.14325713701548531,1.70357,-0.6575,0.24
0.85,IRPM.227,0.22262819381370344,1.55295,-0.2738,0.24
0.85,IRPM.185,0.2671653491403874,1.3073,0.486,0.24
0.85,IRPM.208,0.1522573303569295,1.69592,-0.6148,0.24
0.85,IRPM.214,0.25935723330036775,1.28248,0.5871,0.24
0.85,IRPM.405,0.25824655195031077,1.4756,-0.047,0.24
0.85,IRPM.287,0.24951645527996963,1.50042,-0.1153,0.24
0.85,IRPM.349,0.24961341785828825,1.50059,-0.115,0.24
0.85,IRPM.368,0.10542176951931302,1.80999,-0.8401,0.24
0.85,IRPM.392,0.18010738456286543,1.64951,-0.4871,0.24
0.85,IRPM.339,0.22414676409411396,1.57165,-0.2768,0.24
0.85,IRPM.501,0.2807968635115357,1.36493,0.3406,0.24
0.85,IRPM.435,0.19689585136309498,1.63319,-0.4127,0.24
0.85,IRPM.258,0.21870961824108215,1.5929,-0.3092,0.24
0.85,IRPM.30,0.27919064355889894,1.34334,0.4352,0.24
0.85,IRPM.247,0.21675097617918912,1.6014,-0.3207,0.24
0.85,IRPM.316,0.1477350075746285,1.73893,-0.6339,0.24
0.85,IRPM.472,0.288562976310123,1.39808,0.2933,0.24
0.85,IRPM.161,0.28886245532487526,1.38142,0.3607,0.24
0.85,IRPM.500,0.21326911758177827,1.632,-0.3455,0.24
0.85,IRPM.192,0.2727948729543382,1.50722,-0.0122,0.24
0.85,IRPM.506,0.11536237469344231,1.83158,-0.7797,0.24
0.85,IRPM.55,0.29237063292528465,1.4586,0.166,0.24
0.85,IRPM.275,0.17829882615522688,1.71768,-0.5014,0.24
0.85,IRPM.469,0.21368365978295445,1.65512,-0.3507,0.24
0.85,IRPM.7,0.22933566628751725,1.65104,-0.2895,0.24
0.85,IRPM.89,0.18244503840783202,1.74165,-0.4862,0.24
0.85,IRPM.198,0.07448497537010021,1.99291,-0.9785,0.24
0.85,IRPM.327,0.28238086990216416,1.56723,-0.032,0.24
0.85,IRPM.416,0.11976145326915072,1.87918,-0.7467,0.24
0.85,IRPM.92,0.2943956731724232,1.54751,0.0405,0.24
0.85,IRPM.94,0.22259272697799334,1.69371,-0.3276,0.24
0.85,IRPM.256,0.31047290524987425,1.50331,0.1858,0.24
0.85,IRPM.263,0.1923915058104666,1.74641,-0.4482,0.24
0.85,IRPM.80,0.11530833066647359,1.90417,-0.7634,0.24
0.85,IRPM.425,0.18007860011312835,1.78585,-0.497,0.24
0.85,IRPM.400,0.3008586821190993,1.38108,0.6402,0.24
0.85,IRPM.359,0.2971885015707179,1.58219,0.0146,0.24
0.85,IRPM.151,0.13561165634445874,1.87578,-0.6726,0.24
0.85,IRPM.165,0.27241513056373495,1.63727,-0.1242,0.24
0.85,IRPM.120,0.30521717670234777,1.56791,0.064,0.24
0.85,IRPM.453,0.1355653286904513,1.87765,-0.6725,0.24
0.85,IRPM.45,0.3238452999158005,1.45843,0.4056,0.24
0.85,IRPM.118,0.2810117338348761,1.34623,0.7984,0.24
0.85,IRPM.408,0.28280550661174264,1.62418,-0.0773,0.24
0.85,IRPM.49,0.32252859555680596,1.51725,0.2271,0.24
0.85,IRPM.77,0.0735049109800373,2.04289,-0.9663,0.24
0.85,IRPM.445,0.19599948042704163,1.24032,1.2598,0.24
0.85,IRPM.69,0.22984926718400256,1.73519,-0.3123,0.24
0.85,IRPM.251,0.28664241310529825,1.65257,-0.083,0.24
0.85,IRPM.289,0.20904424694971516,1.77956,-0.3914,0.24
0.85,IRPM.240,0.32783823473689305,1.5606,0.1769,0.24
0.85,IRPM.231,0.32982141617934985,1.55448,0.1968,0.24
0.85,IRPM.352,0.3088185775622615,1.615,0.0284,0.24
0.85,IRPM.213,0.31309322453969374,1.4093,0.6673,0.24
0.85,IRPM.336,0.28109769076547486,1.67059,-0.1134,0.24
0.85,IRPM.29,0.2196782062833554,1.77837,-0.355,0.24
0.85,IRPM.438,0.27798871061778585,1.68844,-0.1337,0.24
0.85,IRPM.430,0.11857509176896547,1.96401,-0.7334,0.24
0.85,IRPM.290,0.05476215124713085,2.15509,-1.0665,0.24
0.85,IRPM.443,0.07159729848143864,2.09372,-0.9602,0.24
0.85,IRPM.219,0.26145007468901943,1.72295,-0.2035,0.24
0.85,IRPM.259,0.2620275348665624,1.7221,-0.2013,0.24
0.85,IRPM.403,0.15040289426930673,1.904,-0.6057,0.24
0.85,IRPM.171,0.18042646090880735,1.8513,-0.4955,0.24
0.85,IRPM.479,0.21522080725434833,1.79741,-0.3725,0.24
0.85,IRPM.457,0.23892083882724185,1.76681,-0.2895,0.24
0.85,IRPM.230,0.2690339369915654,1.72108,-0.1782,0.24
0.85,IRPM.237,0.20329412897360266,1.27687,1.2789,0.24
0.85,IRPM.420,0.20751057185367422,1.82648,-0.401,0.24
0.85,IRPM.6,0.0800200564576614,2.09015,-0.9054,0.24
0.85,IRPM.426,0.33670685256513716,1.6201,0.1324,0.24
0.85,IRPM.127,0.20852084519772657,1.83566,-0.3983,0.24
0.85,IRPM.147,0.2518028219359002,1.77701,-0.2512,0.24
0.85,IRPM.454,0.2518492832181191,1.77718,-0.2511,0.24
0.85,IRPM.311,0.3126724242986648,1.69354,-0.0223,0.24
0.85,IRPM.141,0.1484247593832331,1.9516,-0.607,0.24
0.85,IRPM.379,0.25238960108029906,1.79129,-0.253,0.24
0.85,IRPM.292,0.3607834499631505,1.60684,0.2572,0.24
0.85,IRPM.16,0.15333528189910114,1.96639,-0.5859,0.24
0.85,IRPM.186,0.08876219443864465,2.10698,-0.8472,0.24
0.85,IRPM.271,0.3629524742500289,1.62435,0.2374,0.24
0.85,IRPM.493,0.09783450527441662,2.09406,-0.8017,0.24
0.85,IRPM.241,0.32263804589640904,1.72737,-0.0134,0.24
0.85,IRPM.9,0.12121283119405261,2.04459,-0.7025,0.24
0.85,IRPM.158,0.19363836901907697,1.91726,-0.4488,0.24
0.85,IRPM.76,0.29377342696884656,1.77412,-0.1243,0.24
0.85,IRPM.144,0.1999872864550026,1.90842,-0.4284,0.24
0.85,IRPM.486,0.13101162442400197,2.0298,-0.6636,0.24
0.85,IRPM.17,0.06125751448030432,2.21731,-0.9869,0.24
0.85,IRPM.23,0.20267076921125987,1.91641,-0.4199,0.24
0.85,IRPM.242,0.32781020346672624,1.73859,-0.0049,0.24
0.85,IRPM.452,0.18297511522064688,1.95041,-0.4825,0.24
0.85,IRPM.288,0.1428346169334475,2.02062,-0.6177,0.24
0.85,IRPM.285,0.28301592761916267,1.81475,-0.1699,0.24
0.85,IRPM.321,0.24456234987785935,1.86745,-0.2908,0.24
0.85,IRPM.181,0.17869819332108072,1.96452,-0.4958,0.24
0.85,IRPM.225,0.38407286431845733,1.60514,0.3882,0.24
0.85,IRPM.115,0.3658844934502318,1.68946,0.1609,0.24
0.85,IRPM.402,0.1528735428779601,2.01297,-0.5809,0.24
0.85,IRPM.107,0.38360607680807907,1.64866,0.2894,0.24
0.85,IRPM.72,0.3550049158693526,1.7272,0.0874,0.24
0.85,IRPM.498,0.3721612064581632,1.69286,0.1794,0.24
0.85,IRPM.58,0.14638481294978523,2.03558,-0.6015,0.24
0.85,IRPM.87,0.1900160650054194,1.9669,-0.4587,0.24
0.85,IRPM.315,0.21384178875483145,1.94633,-0.3861,0.24
0.85,IRPM.27,0.13244831766908302,2.07995,-0.6473,0.24
0.85,IRPM.211,0.12314359489321315,2.10137,-0.6809,0.24
0.85,IRPM.174,0.2251045196765481,1.93579,-0.353,0.24
0.85,IRPM.329,0.35134228105559295,1.76545,0.0467,0.24
0.85,IRPM.419,0.3789615405552501,1.71666,0.1759,0.24
0.85,IRPM.62,0.32237636944619474,1.80931,-0.0594,0.24
0.85,IRPM.480,0.3513660091231051,1.76698,0.0457,0.24
0.85,IRPM.236,0.3860338495518559,1.56485,0.6274,0.24
0.85,IRPM.497,0.296654133523747,1.84858,-0.1433,0.24
0.85,IRPM.302,0.32956714367543666,1.80659,-0.0386,0.24
0.85,IRPM.31,0.16580561219861237,2.03966,-0.5315,0.24
0.85,IRPM.322,0.3513279103543783,1.5113,0.8363,0.24
0.85,IRPM.340,0.2520011907177472,1.92253,-0.2773,0.24
0.85,IRPM.456,0.3476043268384786,1.80081,0.0135,0.24
0.85,IRPM.98,0.10804521975792417,2.159,-0.733,0.24
0.85,IRPM.203,0.17934667169382593,2.02963,-0.4881,0.24
0.85,IRPM.190,0.28391674866073446,1.88887,-0.1875,0.24
0.85,IRPM.93,0.15649318315631502,2.06839,-0.5595,0.24
0.85,IRPM.333,0.15787347138855481,2.06703,-0.5549,0.24
0.85,IRPM.473,0.269173195010863,1.91046,-0.2301,0.24
0.85,IRPM.326,0.2567702301126681,1.92916,-0.2654,0.24
0.85,IRPM.95,0.04498870823041962,2.37252,-1.0597,0.24
0.85,IRPM.338,0.39442934795517515,1.73791,0.2041,0.24
0.85,IRPM.57,0.2494701367228174,1.94429,-0.2864,0.24
0.85,IRPM.11,0.13119632307449075,2.12602,-0.6425,0.24
0.85,IRPM.461,0.10397941383905836,2.18603,-0.7445,0.24
0.85,IRPM.462,0.227431735007209,1.98152,-0.3481,0.24
0.85,IRPM.71,0.21862319662161855,1.99682,-0.3727,0.24
0.85,IRPM.205,0.36858802955845765,1.80472,0.0681,0.24
0.85,IRPM.136,0.20244005331185772,2.03031,-0.4179,0.24
0.85,IRPM.458,0.25019371711217425,1.43242,1.2595,0.24
0.85,IRPM.467,0.24290712974099227,1.97999,-0.3065,0.24
0.85,IRPM.215,0.3988049330824511,1.77293,0.1807,0.24
0.85,IRPM.153,0.11232312856787208,2.19045,-0.7054,0.24
0.85,IRPM.499,0.4260079734991762,1.70918,0.3692,0.24
0.85,IRPM.437,0.4288521400496563,1.6898,0.4295,0.24
0.85,IRPM.177,0.04894159407877366,2.3919,-1.0151,0.24
0.85,IRPM.407,0.29980496696678105,1.92355,-0.1557,0.24
0.85,IRPM.137,0.1898447298094736,2.0672,-0.4524,0.24
0.85,IRPM.369,0.08277729393831586,2.27698,-0.825,0.24
0.85,IRPM.81,0.3953001764513768,1.80387,0.1423,0.24
0.85,IRPM.427,0.2019178081158198,2.0553,-0.4181,0.24
0.85,IRPM.34,0.3381562277898229,1.88683,-0.0519,0.24
0.85,IRPM.60,0.3218776798953538,1.92423,-0.1032,0.24
0.85,IRPM.483,0.17813912578711666,2.10749,-0.4836,0.24
0.85,IRPM.471,0.4064789781202604,1.61058,0.7521,0.24
0.85,IRPM.313,0.2228023426527031,2.05139,-0.3609,0.24
0.85,IRPM.68,0.19727884358868567,2.08845,-0.4291,0.24
0.85,IRPM.84,0.19458805636658788,2.09321,-0.4364,0.24
0.85,IRPM.35,0.1793547593751569,2.11616,-0.4789,0.24
0.85,IRPM.170,0.23830398537963832,2.03966,-0.3207,0.24
0.85,IRPM.463,0.44202467681832797,1.75746,0.3478,0.24
0.85,IRPM.223,0.393520970089603,1.85606,0.0989,0.24
0.85,IRPM.201,0.4490330489824316,1.73434,0.4259,0.24
0.85,IRPM.318,0.3253346945235652,1.95364,-0.1034,0.24
0.85,IRPM.325,0.28496700634293104,2.00379,-0.2053,0.24
0.85,IRPM.102,0.40951506054665904,1.85368,0.141,0.24
0.85,IRPM.154,0.24605276807438228,2.05428,-0.3017,0.24
0.85,IRPM.21,0.34194682992959835,1.94497,-0.0635,0.24
0.85,IRPM.162,0.29487264772986044,1.9992,-0.1819,0.24
0.85,IRPM.46,0.10473600473754272,2.27868,-0.7152,0.24
0.85,IRPM.140,0.18853095234889145,2.13265,-0.4501,0.24
0.85,IRPM.331,0.4084741627260458,1.86694,0.1288,0.24
0.85,IRPM.195,0.4542926072501955,1.77973,0.3579,0.24
0.85,IRPM.406,0.1501455751869132,2.19487,-0.5599,0.24
